,Job Title,Rating,Company Name,Location,Headquarters,Founded,Sector,hourly,employer_provided,min_salary,max_salary,avg_salary,job_state,is_headquarter,age,python_yn,spark_yn,aws_yn,gcp_yn,azure_yn,java_yn,tableau_yn,powerbi_yn,excel_yn,job_spec
544,Computational Chemist/Data Scientist,3.8,PNNL,"Richland, WA","Richland, WA",1965,"Oil, Gas, Energy & Utilities",0,0,56,97,76.5, WA,1,55,1,0,0,1,0,0,0,0,0,data scientist
545,Principal Data Scientist (Computational Chemistry),4.7,Recursion Pharmaceuticals,"Salt Lake City, UT","Salt Lake City, UT",2013,Biotech & Pharmaceuticals,0,0,108,173,140.5, UT,1,7,1,0,1,1,0,0,0,0,0,data scientist
546,Data Scientist,3.6,Citi,"Jersey City, NJ","New York, NY",1812,Finance,0,0,94,139,116.5, NJ,0,208,0,0,0,1,0,0,0,0,1,data scientist
548,Principal Machine Learning Scientist,4.7,Sage Intacct,"San Francisco, CA","San Jose, CA",1999,Information Technology,0,0,176,289,232.5, CA,0,21,1,0,0,1,0,0,0,0,0,machine learning
549,Data Scientist,3.5,Scale AI,"San Francisco, CA","San Francisco, CA",2016,Information Technology,0,0,92,149,120.5, CA,1,4,1,0,0,1,0,0,0,0,0,data scientist
550,Product Engineer – Data Science,3.5,Esri,"Arlington, VA","Redlands, CA",1969,Information Technology,0,0,63,101,82.0, VA,0,51,1,0,0,1,0,0,0,0,0,n
552,"Principal Scientist, Chemistry & Immunology",3.3,Rochester Regional Health,"Rochester, NY","Rochester, NY",2014,Health Care,0,0,54,115,84.5, NY,1,6,0,0,0,1,0,0,0,0,0,n
554,Data Scientist,2.7,Change Healthcare,"Emeryville, CA","Nashville, TN",2007,Information Technology,0,0,118,188,153.0, CA,0,13,1,1,1,1,0,0,0,0,0,data scientist
555,Data Scientist,3.4,MZ,"Palo Alto, CA","Palo Alto, CA",2008,Information Technology,0,0,108,146,127.0, CA,1,12,1,1,0,1,0,0,0,0,0,data scientist
556,Data Scientist,4.7,HG Insights,"Santa Barbara, CA","Santa Barbara, CA",2010,Information Technology,0,0,65,106,85.5, CA,1,10,1,1,0,1,0,1,0,0,1,data scientist
557,Data Scientist,2.8,"1-800-FLOWERS.COM, Inc.","Carle Place, NY","Carle Place, NY",1976,Business Services,0,0,55,98,76.5, NY,1,44,1,0,0,1,0,0,1,0,1,data scientist
558,Data Scientist,3.5,CBS Interactive,"New York, NY","San Francisco, CA",1992,Media,0,0,94,162,128.0, NY,0,28,1,1,0,1,0,0,1,0,0,data scientist
560,Data Engineer,3.2,"Numeric, LLC","King of Prussia, PA","Chadds Ford, PA",-1,Business Services,0,0,63,120,91.5, PA,0,-1,1,1,1,1,0,1,0,0,1,data engineer
561,"Scientist/Senior Scientist, Autoimmune",4.4,Rubius Therapeutics,"Cambridge, MA","Cambridge, MA",2013,Biotech & Pharmaceuticals,0,0,90,179,134.5, MA,1,7,0,0,0,1,0,0,0,0,0,n
562,Data Scientist,3.3,Samba TV,"San Francisco, CA","San Francisco, CA",2008,Business Services,0,0,127,202,164.5, CA,1,12,0,0,0,1,0,0,0,0,0,data scientist
563,Software Engineer - Data Visualization,4.0,ClearEdge,"Annapolis Junction, MD","Annapolis Junction, MD",2002,Information Technology,0,0,60,127,93.5, MD,1,18,0,0,0,1,0,1,0,0,1,n
565,Market Data Analyst,3.4,SV Microwave,"West Palm Beach, FL","West Palm Beach, FL",1991,Telecommunications,0,0,31,57,44.0, FL,1,29,0,0,0,1,0,0,0,0,0,data analyst
566,Staff Data Engineer,3.8,Sumo Logic,"Austin, TX","Redwood City, CA",2010,Information Technology,0,0,105,194,149.5, TX,0,10,0,1,1,1,0,0,0,0,0,data engineer
567,Associate Data Engineer,3.5,EAB,"Washington, DC","Washington, DC",2007,Business Services,0,0,45,86,65.5, DC,1,13,0,1,1,1,0,0,0,0,1,data engineer
568,Data Engineer,4.4,SpringML,"Herndon, VA","Pleasanton, CA",2015,Information Technology,0,0,75,143,109.0, VA,0,5,1,1,0,1,0,1,0,0,0,data engineer
570,Staff Data Engineer,3.7,Samsung Research America,"Mountain View, CA","Mountain View, CA",1988,Information Technology,0,0,126,228,177.0, CA,1,32,1,1,1,1,0,0,0,0,0,data engineer
572,Data Scientist,4.7,Systems & Technology Research,"Arlington, VA","Woburn, MA",2010,Aerospace & Defense,0,0,80,134,107.0, VA,0,10,1,1,0,1,0,0,0,0,1,data scientist
573,Data Scientist,4.1,Netskope,"Santa Clara, CA","Santa Clara, CA",2012,Information Technology,0,0,120,189,154.5, CA,1,8,1,1,0,1,0,0,0,0,1,data scientist
575,Data Scientist,4.0,Lorven Technologies Inc,"Santa Clara, CA","Plainsboro, NJ",-1,Accounting & Legal,0,0,85,142,113.5, CA,0,-1,1,1,0,1,0,0,0,0,0,data scientist
576,Senior Data Scientist,3.5,Brighthouse Financial,"Charlotte, NC","Charlotte, NC",2017,Insurance,0,0,95,154,124.5, NC,1,3,1,1,0,1,0,0,0,0,1,data scientist
577,Data Scientist,2.5,CareDx,"Brisbane, CA","Brisbane, CA",-1,Biotech & Pharmaceuticals,0,0,111,176,143.5, CA,1,-1,1,0,0,1,0,1,0,0,1,data scientist
578,Data Scientist,3.9,Serigor Inc.,"San Francisco, CA","Baltimore, MD",-1,Information Technology,0,0,87,140,113.5, CA,0,-1,1,0,0,1,0,0,0,0,0,data scientist
579,Data Scientist,3.4,Leidos,"Springfield, VA","Reston, VA",1969,Aerospace & Defense,0,0,76,127,101.5, VA,0,51,1,0,1,1,0,0,0,0,0,data scientist
580,"Data Analyst, Performance Partnership",3.6,Beckman Coulter Diagnostics,"New York, NY","Brea, CA",1935,Manufacturing,0,0,54,92,73.0, NY,0,85,0,0,1,1,1,0,1,1,1,data analyst
582,Data Scientist,3.5,IHS Markit,"New York, NY","London, United Kingdom",2016,Business Services,0,0,61,100,80.5, NY,0,4,1,0,1,1,0,0,0,0,0,data scientist
583,Data Scientist,-1.0,ALIN,"New York, NY","Noida, India",-1,-1,0,0,81,140,110.5, NY,0,-1,1,0,0,1,0,0,0,0,0,data scientist
585,Staff BI and Data Engineer,2.9,Affinity Solutions,"San Jose, CA","New York, NY",1998,Business Services,0,0,80,148,114.0, CA,0,22,1,1,0,1,0,0,1,0,0,data engineer
586,Data Scientist,3.5,e-IT Professionals Corp.,"Foster City, CA","Canton, MI",-1,Consumer Services,0,0,108,171,139.5, CA,0,-1,1,0,0,1,0,0,0,0,0,data scientist
587,Data Scientist,4.8,TechProjects,"New York, NY","North Brunswick, NJ",2011,Information Technology,0,0,112,179,145.5, NY,0,9,1,0,0,1,0,0,1,0,1,data scientist
588,Data Scientist,4.0,Biz2Credit Inc,"New York, NY","New York, NY",2007,Finance,0,0,63,111,87.0, NY,1,13,0,0,0,1,0,0,0,0,1,data scientist
589,Data Scientist,4.2,PeoplesBank,"Holyoke, MA","Holyoke, MA",1885,Finance,0,0,75,126,100.5, MA,1,135,0,0,0,1,0,0,0,0,1,data scientist
590,Data Scientist Manager,3.8,Capgemini,"New York, NY","Paris, France",1967,Information Technology,0,0,110,184,147.0, NY,0,53,1,1,0,1,1,0,0,0,1,data scientist
591,Data Engineer,3.7,GNY Insurance Companies,"New York, NY","New York, NY",1914,Insurance,0,0,76,145,110.5, NY,1,106,1,0,0,1,0,0,0,0,1,data engineer
594,Marketing Data Analyst,3.9,Citadel Federal Credit Union,"Exton, PA","Exton, PA",1937,Finance,0,0,36,62,49.0, PA,1,83,1,0,0,1,0,0,1,0,0,data analyst
595,Data Scientist,4.6,"Conch Technologies, Inc","Waltham, MA","Memphis, TN",-1,Business Services,0,0,70,118,94.0, MA,0,-1,1,1,1,1,1,0,1,1,0,data scientist
597,Senior Data Scientist,4.3,Medidata Solutions,"New York, NY","New York, NY",1999,Information Technology,0,0,94,153,123.5, NY,1,21,1,0,1,1,0,0,0,0,0,data scientist
599,"Principal Scientist, Hematology",3.3,Rochester Regional Health,"Rochester, NY","Rochester, NY",2014,Health Care,0,0,54,115,84.5, NY,1,6,0,0,0,1,0,0,0,0,0,n
600,Data Analyst,3.7,CALIBRE Systems,"Alexandria, VA","Alexandria, VA",1989,Information Technology,0,0,50,92,71.0, VA,1,31,0,0,0,1,0,0,1,0,1,data analyst
601,Software Data Engineer - College,4.0,HP Inc.,"Corvallis, OR","Palo Alto, CA",1939,Information Technology,0,0,49,97,73.0, OR,0,81,0,0,0,1,0,0,0,0,0,data engineer
602,"Director - Data, Privacy and AI Governance",3.6,MassMutual,"Boston, MA","Springfield, MA",1851,Insurance,0,0,67,135,101.0, MA,0,169,0,0,0,1,0,0,0,0,0,n
603,Staff Machine Learning Engineer,3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",2007,Information Technology,0,0,138,224,181.0, CA,1,13,1,1,0,1,0,0,0,0,0,machine learning
604,Data Scientist,3.7,Northrop Grumman,"San Diego, CA","Falls Church, VA",1939,Aerospace & Defense,0,0,80,139,109.5, CA,0,81,0,0,0,1,0,1,1,0,1,data scientist
605,Lead Data Scientist,3.7,Visa Inc.,"Bellevue, WA","Foster City, CA",1958,Information Technology,0,0,158,211,184.5, WA,0,62,1,0,0,1,0,0,1,0,1,data scientist
606,Senior Data Scientist - Algorithms,3.9,Quartet Health,"New York, NY","New York, NY",2014,Information Technology,0,0,150,180,165.0, NY,1,6,1,0,0,1,0,0,0,0,0,data scientist
607,Information Security Data Analyst,3.7,Motorola Solutions,"Chicago, IL","Chicago, IL",1928,Information Technology,0,0,42,80,61.0, IL,1,92,1,1,0,1,0,0,0,0,0,data analyst
608,Lead Data Engineer,4.1,Credit Sesame,"Mountain View, CA","Mountain View, CA",2010,Information Technology,0,0,190,220,205.0, CA,1,10,1,1,1,1,0,1,0,0,0,data engineer
609,Data Analyst,3.1,Success Academy Charter Schools,"New York, NY","New York, NY",2006,Education,0,0,42,77,59.5, NY,1,14,1,0,0,1,0,0,0,0,1,data analyst
610,Scientist Manufacturing - Kentucky BioProcessing,3.1,Reynolds American,"Owensboro, KY","Winston-Salem, NC",1875,Manufacturing,0,0,68,139,103.5, KY,0,145,0,0,0,1,0,0,0,0,0,n
613,Consultant - Analytics Consulting,3.0,Infosys,"Hartford, CT","Bengaluru, India",1981,Information Technology,0,0,54,71,62.5, CT,0,39,0,0,0,1,0,1,0,0,1,n
614,Data Analytics Project Manager,3.6,MassMutual,"Springfield, MA","Springfield, MA",1851,Insurance,0,0,34,92,63.0, MA,1,169,0,0,0,1,0,0,0,0,1,n
616,Data Analyst,3.6,AXION Healthcare Solutions,"New York, NY","New York, NY",1980,Health Care,0,0,47,85,66.0, NY,1,40,0,0,0,1,0,0,0,0,1,data analyst
617,Data Engineer,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",2013,Health Care,0,0,65,124,94.5, CA,1,7,1,1,1,1,1,1,0,0,1,data engineer
619,Data Scientist,4.2,ExecOnline,"New York, NY","New York, NY",2012,Education,0,0,56,95,75.5, NY,1,8,1,0,1,1,0,1,1,0,0,data scientist
622,Machine Learning Engineer,4.0,Mteq,"Fort Belvoir, VA","Lorton, VA",1954,Aerospace & Defense,0,0,62,112,87.0, VA,0,66,1,0,0,1,0,0,0,0,0,machine learning
623,Senior Data Scientist Oncology,3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",1913,Biotech & Pharmaceuticals,0,0,107,173,140.0, MD,0,107,1,0,0,1,0,0,0,0,1,data scientist
624,Data Scientist,3.7,Brillient,"Silver Spring, MD","Reston, VA",2006,Information Technology,0,0,64,108,86.0, MD,0,14,1,0,0,1,0,0,0,0,1,data scientist
625,Senior Data Scientist,4.4,Entefy,"Palo Alto, CA","Palo Alto, CA",2012,Information Technology,0,0,89,144,116.5, CA,1,8,1,0,0,1,0,0,0,0,0,data scientist
627,Senior Scientist (Neuroscience),3.5,Sunovion,"Marlborough, MA","Marlborough, MA",2010,Biotech & Pharmaceuticals,0,0,109,200,154.5, MA,1,10,1,0,0,1,0,0,0,0,1,n
629,Machine Learning Engineer - Regulatory,3.7,Cboe Global Markets,"Lenexa, KS","Chicago, IL",1973,Finance,0,0,61,113,87.0, KS,0,47,1,0,0,1,0,1,0,0,1,machine learning
630,Marketing Data Analyst,3.6,San Manuel Casino,"Highland, CA","Highland, CA",1986,"Arts, Entertainment & Recreation",0,0,35,62,48.5, CA,1,34,0,0,0,1,0,0,1,0,1,data analyst
631,Data Engineer,3.4,Trace3,"Houston, TX","Irvine, CA",2002,Information Technology,0,0,55,105,80.0, TX,0,18,1,1,0,1,1,1,0,0,1,data engineer
632,Medical Laboratory Scientist,4.0,Texas Health Huguley Hospital,"Burleson, TX","Arlington, TX",1977,Health Care,1,0,18,25,21.5, TX,0,43,0,0,1,1,0,0,0,0,0,n
633,R&D Specialist/ Food Scientist,2.4,Teasdale Latin Foods,"Hoopeston, IL","Flower Mound, TX",-1,Manufacturing,0,0,39,66,52.5, IL,0,-1,0,0,0,1,0,0,0,0,0,n
634,Principal Data Scientist,3.7,Northrop Grumman,"San Jose, CA","Falls Church, VA",1939,Aerospace & Defense,0,0,135,211,173.0, CA,0,81,1,0,0,1,0,1,0,0,0,data scientist
635,Data Engineer,3.5,Saama Technologies Inc,"Phoenix, AZ","Campbell, CA",1997,Biotech & Pharmaceuticals,0,0,57,80,68.5, AZ,0,23,1,1,0,1,0,1,0,0,0,data engineer
636,Data Scientist - Alpha Insights,4.4,Two Sigma,"New York, NY","New York, NY",2001,Finance,0,0,129,215,172.0, NY,1,19,0,0,0,1,0,0,0,0,0,data scientist
637,"Data Scientist, Office of Data Science",3.3,Liberty Mutual Insurance,"Boston, MA","Boston, MA",1912,Insurance,0,0,86,143,114.5, MA,1,108,1,0,0,1,0,0,0,0,0,data scientist
638,"Associate Principal Scientist, Pharmacogenomics",3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",1913,Biotech & Pharmaceuticals,0,0,63,127,95.0, MD,0,107,0,0,0,1,0,0,0,0,0,n
639,Data Scientist - Systems Engineering,3.2,MITRE,"Bedford, MA","Bedford, MA",1958,Government,0,0,50,89,69.5, MA,1,62,1,0,0,1,0,1,1,0,1,data scientist
640,Data Engineer,3.2,Guidepoint,"New York, NY","New York, NY",2003,Business Services,0,0,43,86,64.5, NY,1,17,1,0,1,1,1,0,0,0,1,data engineer
642,"Scientist, Bacteriology",2.1,Cerus Corporation,"Concord, CA","Concord, CA",-1,Biotech & Pharmaceuticals,0,0,74,149,111.5, CA,1,-1,0,0,0,1,0,0,0,0,1,n
643,Data Scientist,4.0,Strategic Financial Solutions,"New York, NY","New York, NY",2007,Consumer Services,0,0,71,124,97.5, NY,1,13,1,0,0,1,0,0,0,0,1,data scientist
644,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",1781,Biotech & Pharmaceuticals,0,0,113,196,154.5, MA,0,239,0,1,1,1,0,0,0,0,1,data engineer
645,Senior Research Scientist-Machine Learning,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",1984,Education,0,0,81,167,124.0, PA,1,36,0,0,0,1,0,0,0,0,0,machine learning
646,Data Scientist,3.4,"Remedy BPCI Partners, LLC.","New York, NY","Norwalk, CT",2011,Health Care,0,0,69,121,95.0, NY,0,9,1,1,1,1,0,0,1,0,0,data scientist
647,Senior Data Scientist,4.4,Maven Wave Partners,"Chicago, IL","Chicago, IL",2008,Business Services,0,0,97,160,128.5, IL,1,12,1,0,1,1,1,1,1,0,1,data scientist
648,Principal Data Scientist,3.2,The Climate Corporation,"San Francisco, CA","San Francisco, CA",2006,Information Technology,0,0,150,238,194.0, CA,1,14,0,0,1,1,0,0,0,0,1,data scientist
651,Data Scientist,3.5,Crossix Solutions,"New York, NY","New York, NY",2005,Business Services,0,0,77,132,104.5, NY,1,15,1,1,1,1,0,0,0,0,1,data scientist
652,Clinical Laboratory Scientist,3.7,Vail Health,"Vail, CO","Vail, CO",1966,Health Care,1,0,24,39,31.5, CO,1,54,0,0,0,1,0,0,0,0,0,n
653,Data Engineer - Consultant (Charlotte Based),4.2,Clarity Insights,"Charlotte, NC","Chicago, IL",2008,Information Technology,0,0,59,112,85.5, NC,0,12,1,0,0,1,0,1,0,0,1,data engineer
654,"Data Analyst 1, full-time contract worker for up to 12 months",4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT","Salt Lake City, UT",-1,Non-Profit,0,0,35,65,50.0, UT,1,-1,0,0,1,1,0,0,0,0,1,data analyst
655,Data Engineer,3.1,NCSOFT,"Aliso Viejo, CA","Seoul, South Korea",1997,Media,0,0,79,147,113.0, CA,0,23,1,1,1,1,0,0,0,0,1,data engineer
658,"Scientist, Immuno-Oncology",3.9,GSK,"Cambridge, MA","Brentford, United Kingdom",1830,Biotech & Pharmaceuticals,0,0,62,119,90.5, MA,0,190,0,0,1,1,0,0,0,0,0,n
660,Senior Data Scientist,4.3,Factual,"Los Angeles, CA","Los Angeles, CA",2008,Information Technology,0,0,119,187,153.0, CA,1,12,1,1,0,1,0,1,0,0,1,data scientist
661,Products Data Analyst II,3.3,TriNet,"Dublin, CA","Dublin, CA",1988,Business Services,0,0,90,157,123.5, CA,1,32,0,0,0,1,0,0,1,0,1,data analyst
662,Lead Data Analyst,3.9,Signpost,"New York, NY","New York, NY",2010,Information Technology,0,0,32,62,47.0, NY,1,10,0,1,0,1,0,0,0,0,0,data analyst
663,Analytics Manager - Data Mart,3.5,Central California Alliance for Health,"Scotts Valley, CA","Scotts Valley, CA",1996,Health Care,0,0,42,86,64.0, CA,1,24,0,0,0,1,0,0,1,0,0,n
664,Data Science Engineer - Mobile,4.0,Adobe,"San Jose, CA","San Jose, CA",1982,Information Technology,0,0,116,208,162.0, CA,1,38,1,0,0,1,0,1,1,1,1,n
665,Senior Data Scientist - R&D Oncology,3.9,AstraZeneca,"New York, NY","Cambridge, United Kingdom",1913,Biotech & Pharmaceuticals,0,0,102,172,137.0, NY,0,107,1,0,0,1,0,0,0,0,0,data scientist
666,Sr. Data Engineer - Contract-to-Hire (Java),3.0,Pilot Flying J Travel Centers LLC,"Knoxville, TN","Knoxville, TN",1958,Retail,0,0,69,127,98.0, TN,1,62,1,0,0,1,0,1,0,0,0,data engineer
668,Data Scientist,3.7,Swiss Re,"Armonk, NY","Zurich, Switzerland",1863,Insurance,0,0,86,144,115.0, NY,0,157,1,0,0,1,0,1,0,0,1,data scientist
669,Senior Data Scientist,3.5,Sartorius,"Arvada, CO","Gottingen, Germany",1870,Biotech & Pharmaceuticals,0,0,102,165,133.5, CO,0,150,1,0,0,1,0,0,0,0,1,data scientist
670,Data Engineer,4.0,Pinnacol Assurance,"Denver, CO","Denver, CO",1915,Insurance,0,0,74,124,99.0, CO,1,105,1,0,1,1,0,0,0,0,0,data engineer
671,Food Scientist - Developer,3.3,Palermo's Pizza,"Milwaukee, WI","Milwaukee, WI",1964,Manufacturing,0,0,40,68,54.0, WI,1,56,0,0,0,1,0,0,0,0,0,n
672,Senior Data Engineer,3.2,Equian LLC,"Franklin, TN","Indianapolis, IN",2004,Health Care,0,0,76,142,109.0, TN,0,16,0,0,1,1,1,1,0,0,1,data engineer
673,Data Engineer,3.4,MetroStar Systems,"Rockville, MD","Reston, VA",1999,Information Technology,0,0,76,142,109.0, MD,0,21,0,0,1,1,0,0,0,0,0,data engineer
674,Senior Data Scientist,4.4,MathWorks,"Natick, MA","Natick, MA",1984,Information Technology,0,0,108,171,139.5, MA,1,36,1,0,0,1,0,1,1,1,0,data scientist
675,"Director II, Data Science - GRM Actuarial",3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, MA",1912,Insurance,0,0,202,306,254.0, IL,0,108,1,0,0,1,0,0,0,0,0,n
676,Machine Learning Engineer,3.2,Information Builders,"New York, NY","New York, NY",1975,Information Technology,0,0,91,159,125.0, NY,1,45,1,0,1,1,1,1,0,0,1,machine learning
678,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",3.8,Novartis,"Cambridge, MA","Basel, Switzerland",1996,Biotech & Pharmaceuticals,0,0,80,133,106.5, MA,0,24,1,0,0,1,0,1,1,0,0,n
679,"Scientist, Molecular/Cellular Biologist",2.9,Audentes Therapeutics,"South San Francisco, CA","San Francisco, CA",2012,Biotech & Pharmaceuticals,0,0,49,97,73.0, CA,0,8,0,0,0,1,0,0,0,0,0,n
681,Staff Scientist-Downstream Process Development,2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",1961,Biotech & Pharmaceuticals,0,0,49,113,81.0, MD,1,59,0,0,0,1,0,0,0,0,1,n
682,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,Beebe Healthcare,"Millville, DE","Lewes, DE",1935,Health Care,1,0,21,34,27.5, DE,0,85,0,0,0,1,0,0,0,0,0,n
683,Scientist - Analytical Services,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",1875,Manufacturing,0,0,65,134,99.5, NC,1,145,0,0,0,1,0,0,0,0,1,n
685,Associate Data Analyst- Graduate Development Program,3.3,National Interstate,"Richfield, OH","Richfield, OH",1989,Insurance,0,0,32,59,45.5, OH,1,31,0,0,0,1,0,0,0,0,0,data analyst
687,IT Associate Data Analyst,3.7,The Hanover Insurance Group,"Worcester, MA","Worcester, MA",1852,Insurance,0,0,39,69,54.0, MA,1,168,0,0,0,1,0,0,0,0,0,data analyst
688,Sr. Data Engineer,4.5,Moser Consulting,"Indianapolis, IN","Indianapolis, IN",1996,Business Services,0,0,87,158,122.5, IN,1,24,1,1,1,1,1,1,0,0,0,data engineer
689,Clinical Data Analyst,3.0,Greenway Health,"Tampa, FL","Tampa, FL",1977,Information Technology,0,0,27,48,37.5, FL,1,43,0,0,0,1,0,0,0,0,1,data analyst
690,Business Data Analyst,3.8,Fareportal,"New York, NY","New York, NY",2002,Travel & Tourism,0,0,36,71,53.5, NY,1,18,1,0,0,1,0,0,0,0,1,data analyst
691,Senior Insurance Data Scientist,3.9,TransUnion,"Chicago, IL","Chicago, IL",1968,Finance,0,0,107,173,140.0, IL,1,52,1,0,0,1,0,0,0,0,1,data scientist
692,Senior Data Science Systems Engineer,3.2,MITRE,"Hampton, VA","Bedford, MA",1958,Government,0,0,56,99,77.5, VA,0,62,0,0,0,1,0,0,0,0,0,n
694,ENVIRONMENTAL ENGINEER/SCIENTIST,3.3,Mcphail Associates,"Cambridge, MA","Cambridge, MA",1976,"Construction, Repair & Maintenance",1,1,25,28,26.5, MA,1,44,0,0,0,1,0,0,0,0,1,n
695,Senior Scientist - Regulatory Submissions,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",1875,Manufacturing,0,0,80,155,117.5, NC,1,145,0,0,0,1,0,0,0,0,1,n
696,Scientist - Biomarker and Flow Cytometry,2.4,Crown Bioscience,"San Diego, CA","San Diego, CA",2006,Biotech & Pharmaceuticals,0,0,43,98,70.5, CA,1,14,0,0,0,1,0,0,0,0,0,n
697,"Associate Scientist, LC/MS Biologics",2.9,Q2 Solutions,"Ithaca, NY","Morrisville, NC",2015,Biotech & Pharmaceuticals,0,0,44,96,70.0, NY,0,5,0,0,0,1,0,0,0,0,1,n
698,Revenue Analytics Manager,4.8,HOVER,"San Francisco, CA","San Francisco, CA",2011,Information Technology,0,0,45,78,61.5, CA,1,9,0,0,0,1,0,0,1,0,1,n
699,Sr. Scientist Method Development,2.9,Q2 Solutions,"Marietta, GA","Morrisville, NC",2015,Biotech & Pharmaceuticals,0,0,50,110,80.0, GA,0,5,0,0,0,1,0,0,0,0,1,n
700,Data Scientist,4.7,Oversight Systems,"Atlanta, GA","Atlanta, GA",2003,Information Technology,0,0,60,99,79.5, GA,1,17,1,0,0,1,0,0,0,0,1,data scientist
701,Data Scientist - Sales,4.7,Confluent,"Mountain View, CA","Mountain View, CA",2014,Information Technology,0,0,130,206,168.0, CA,1,6,1,0,0,1,0,1,1,0,1,data scientist
702,IT - Data Engineer II,3.4,Arbella Insurance,"Quincy, MA","Quincy, MA",1988,Insurance,0,0,61,119,90.0, MA,1,32,0,1,0,1,0,1,0,0,1,data engineer
703,"Research Scientist, Immunology - Cancer Biology",-1.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",-1,-1,0,1,100,140,120.0, MA,0,-1,0,0,0,1,0,0,0,0,1,n
704,Senior Data Analyst,3.9,Life360,"San Francisco, CA","San Francisco, CA",2008,Information Technology,0,0,99,178,138.5, CA,1,12,1,0,0,1,0,0,1,0,0,data analyst
705,"Principal, Data Science - Advanced Analytics",3.6,IQVIA,"Plymouth Meeting, PA","Durham, NC",2017,Biotech & Pharmaceuticals,0,0,86,137,111.5, PA,0,3,0,0,0,1,0,0,0,0,0,n
706,Data Science Project Manager,3.6,MassMutual,"Boston, MA","Springfield, MA",1851,Insurance,0,0,37,100,68.5, MA,0,169,0,0,0,1,0,0,0,0,1,n
707,"Sr Scientist, Immuno-Oncology - Oncology",3.9,GSK,"Cambridge, MA","Brentford, United Kingdom",1830,Biotech & Pharmaceuticals,0,0,58,111,84.5, MA,0,190,0,0,1,1,0,0,0,0,0,n
708,Senior Data Engineer,4.4,Eventbrite,"Nashville, TN","San Francisco, CA",2006,Information Technology,0,0,72,133,102.5, TN,0,14,1,1,1,1,0,1,0,0,0,data engineer
709,"Project Scientist - Auton Lab, Robotics Institute",2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",1984,Education,0,0,56,91,73.5, PA,1,36,0,0,0,1,0,0,0,0,1,n
711,Research Scientist – Security and Privacy,3.6,Riverside Research Institute,"Beavercreek, OH","Arlington, VA",1967,Government,0,0,61,126,93.5, OH,0,53,1,0,0,1,0,0,0,0,0,n
712,Data Science Manager,3.2,"Numeric, LLC","Allentown, PA","Chadds Ford, PA",-1,Business Services,0,0,95,160,127.5, PA,0,-1,0,0,0,1,0,0,0,0,1,n
714,Data Analyst 2 (Missionary Department),4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT","Salt Lake City, UT",-1,Non-Profit,0,0,53,91,72.0, UT,1,-1,0,0,0,1,0,0,1,0,0,data analyst
715,"Enterprise Architect, Data",3.6,MassMutual,"Boston, MA","Springfield, MA",1851,Insurance,0,0,101,158,129.5, MA,0,169,1,1,1,1,0,1,1,0,1,n
718,Supply Chain Data Analyst,3.1,Icon Health and Fitness,"Logan, UT","Logan, UT",1977,Manufacturing,0,0,33,61,47.0, UT,1,43,1,0,0,1,0,0,1,0,1,data analyst
719,Data Engineer - ETL,3.8,Shipt,"Birmingham, AL","Birmingham, AL",2014,Consumer Services,0,0,44,86,65.0, AL,1,6,1,1,1,1,0,1,0,0,1,data engineer
721,Corporate Risk Data Analyst (SQL Based) - Milwaukee or,3.8,Associated Banc-Corp,"Green Bay, WI","Green Bay, WI",1870,Finance,0,0,43,77,60.0, WI,1,150,0,0,1,1,0,0,0,0,1,data analyst
722,"Senior Manager, Epidemiologic Data Scientist",4.0,Pfizer,"New York, NY","New York, NY",1849,Biotech & Pharmaceuticals,0,0,125,210,167.5, NY,1,171,0,0,1,1,0,0,0,0,1,data scientist
723,"Marketing Data Analyst, May 2020 Undergrad",3.8,Fareportal,"New York, NY","New York, NY",2002,Travel & Tourism,0,0,44,86,65.0, NY,1,18,0,0,0,1,0,0,0,0,1,data analyst
725,Senior Data Analyst,4.0,Novetta,"Herndon, VA","Mc Lean, VA",2012,Information Technology,0,0,69,119,94.0, VA,0,8,1,0,0,1,0,1,0,0,0,data analyst
726,Senior Data Analyst,1.9,Moda Operandi,"New York, NY","New York, NY",2010,Retail,0,0,65,110,87.5, NY,1,10,1,0,0,1,0,1,0,0,1,data analyst
